contestacao_id,probabilidade_modelo
CON00357,0.07016903694516277
CON00370,0.34063760783819436
CON00390,0.0685494325981289
CON00402,0.0458048060281518
CON00482,0.03900641166437388
CON00543,0.05925859288901616
CON00612,0.07338129538504778
CON00614,0.11055986629409406
CON00635,0.2417732947007111
CON00651,0.08780160402912798
CON00659,0.21766982507596191
CON00675,0.08126833388723725
CON00001,0.43568722818945044
CON00003,0.03525824204494372
CON00004,0.3210449580560121
CON00091,0.07092102203893247
CON00106,0.048033578635154714
CON00129,0.07223433179358625
CON00162,0.18831259665596012
CON00277,0.03254861216849172
CON00297,0.3006202354827023
CON00321,0.11131392038041094
CON00329,0.19344832894703923
CON00388,0.07454819882359622
CON00406,0.18497813074205394
CON00503,0.16688084196191452
CON00520,0.1762492996680779
CON00539,0.05108654892544142
CON00548,0.13908793535674238
CON00583,0.16408446084869216
CON00585,0.29755695058596815
CON00618,0.07177650562861047
CON00662,0.10353787227840128
CON00665,0.2847691748271356
CON00046,0.17552400301251506
CON00047,0.3120339402445495
CON00094,0.052182645451091074
CON00140,0.20607799567398544
CON00150,0.09184267444947097
CON00220,0.4716141760354283
CON00244,0.19657287143750218
CON00252,0.13722274037922372
CON00269,0.3734907589258604
CON00317,0.23704730154838738
CON00340,0.12983950389103155
CON00346,0.08198338810194991
CON00428,0.34311314001851967
CON00472,0.06946025887968738
CON00491,0.06961566959137358
CON00493,0.10026639575111682
CON00532,0.2825802435298599
CON00566,0.03283666942887719
CON00629,0.0772560780109813
CON00002,0.058789685758646744
CON00044,0.1869334764696983
CON00060,0.09542702971065026
CON00103,0.1297900407369938
CON00191,0.10279832888613058
CON00210,0.1225494288925088
CON00300,0.11196815662929462
CON00431,0.09275294802556114
CON00436,0.41469137115643373
CON00437,0.08494937216147219
CON00454,0.05865374448860836
CON00460,0.1076719382636417
CON00461,0.07838401412248114
CON00488,0.13329966890062334
CON00573,0.1306421869616796
CON00578,0.1401612173175174
CON00589,0.11758080382606687
CON00626,0.5564425219423648
CON00632,0.11653174769136117
CON00670,0.06531103533570858
CON00676,0.07230063637231395
CON00033,0.059346053614666744
CON00049,0.0304946935763729
CON00088,0.04676520947349749
CON00139,0.09044732082210477
CON00243,0.6321987030510081
CON00257,0.08394058114133124
CON00383,0.07386012609642087
CON00424,0.32220614930292096
CON00479,0.2887632442964995
CON00504,0.07411525212140486
CON00506,0.05258980707471041
CON00534,0.14476814446209266
CON00544,0.05379700144773157
CON00560,0.0703455958657386
CON00582,0.06816658907044827
CON00611,0.06586851783571515
CON00637,0.24340454592143337
CON00666,0.25595105007371094
CON00680,0.16135328445332867
CON00689,0.04745353102378286
CON00012,0.05313606893862922
CON00036,0.08543848994925986
CON00058,0.07143044848306047
CON00071,0.10357240251630588
CON00117,0.10638459242681712
CON00128,0.08853570539654612
CON00231,0.5489809611431725
CON00239,0.10738082961430495
CON00284,0.11214976366607601
CON00332,0.09060508044856203
CON00372,0.051630281997034316
CON00393,0.03538337192033311
CON00395,0.1996172031188919
CON00411,0.08864238410307111
CON00456,0.06100729121302595
CON00485,0.06222021725176385
CON00501,0.2560698404542111
CON00526,0.17837756583120148
CON00541,0.2654734003981973
CON00542,0.2414190238528631
CON00065,0.22793406629455618
CON00086,0.1890312017818547
CON00115,0.13477673569561946
CON00165,0.267058461402962
CON00182,0.3632038195915413
CON00197,0.059479227213703995
CON00217,0.033868926825413904
CON00250,0.16200836023098084
CON00271,0.05920912564560104
CON00282,0.192298498021278
CON00309,0.046433014346317546
CON00379,0.1525468947137535
CON00392,0.1774044041572413
CON00418,0.060517925470198665
CON00423,0.0533529801286093
CON00425,0.06695877415622696
CON00426,0.3491570782692061
CON00440,0.045250855514965216
CON00443,0.06555792897620416
CON00592,0.1369927787377914
CON00603,0.2566792797102211
CON00616,0.5577923040428493
CON00628,0.08590220279312155
CON00642,0.30952874290312066
CON00660,0.09921568459745737
CON00024,0.03339590678027697
CON00030,0.0752188979194234
CON00045,0.5933415090472959
CON00138,0.0594191650965239
CON00167,0.11405966049707304
CON00173,0.21595143256665633
CON00205,0.06860946261730778
CON00213,0.07110425444981854
CON00225,0.08698664624127875
CON00235,0.05892146798057908
CON00241,0.3011388855457043
CON00389,0.054035785414528394
CON00391,0.12619546748138194
CON00433,0.10660972593336672
CON00434,0.02960007849231298
CON00469,0.0625930571931594
CON00524,0.04266051440511546
CON00568,0.1329971708117447
CON00593,0.0702448423649782
CON00599,0.09570714165548083
CON00622,0.41517782008859777
CON00667,0.1074001957927262
CON00679,0.11071154129232648
CON00682,0.07974563387806265
CON00684,0.36381494167655587
CON00687,0.11009778257157163
CON00008,0.38233903969543265
CON00009,0.24622604508607582
CON00022,0.05580930199691668
CON00023,0.194204652128725
CON00048,0.11754422414740213
CON00112,0.19841613959322238
CON00157,0.3919727672511576
CON00190,0.13479757461848185
CON00312,0.0724247336457509
CON00322,0.17249152751048233
CON00331,0.38887915870951234
CON00333,0.5194365993258472
CON00350,0.16095361576676032
CON00438,0.14948052678127863
CON00444,0.039989600728490726
CON00447,0.2363710516387599
CON00500,0.047020164258218415
CON00516,0.4449174472716678
CON00525,0.24028864065380617
CON00550,0.10337049244484235
CON00567,0.06068749394906154
CON00685,0.11384503929086914
CON00029,0.2228403365134793
CON00114,0.044441974806632485
CON00124,0.06415957670201715
CON00134,0.24452156800733243
CON00147,0.7032989591408378
CON00152,0.14998883582243394
CON00175,0.03346197915992555
CON00201,0.0430024112879318
CON00261,0.4440476167764212
CON00264,0.05306737317357235
CON00267,0.6078296911265695
CON00283,0.048876054674103726
CON00293,0.23895843279995455
CON00299,0.2107399920182223
CON00338,0.2955732452296996
CON00345,0.1530377208209594
CON00347,0.10032673521142912
CON00366,0.1104423159940557
CON00375,0.051861757163099334
CON00409,0.18184227382211204
CON00528,0.07029056886826084
CON00535,0.03366535422478446
CON00558,0.15070711230397799
CON00562,0.2864495788681396
CON00587,0.0423458770396661
CON00598,0.028119273764218123
CON00608,0.10699987481912339
CON00663,0.13855187823924017
CON00686,0.0712809627207862
CON00041,0.11105564872803307
CON00043,0.20492515806389666
CON00195,0.0561871756823067
CON00214,0.2141576353594695
CON00263,0.07337520345955026
CON00270,0.5167509067096179
CON00343,0.04953743112029144
CON00466,0.11081493081193221
CON00519,0.08639009453762203
CON00536,0.45331988995447015
CON00590,0.09727124671806972
CON00595,0.08389466349629274
CON00609,0.1322886072519448
CON00640,0.03580403973061685
CON00078,0.08714780740586868
CON00092,0.047164639987427794
CON00104,0.15186808766389345
CON00177,0.26011065688727913
CON00200,0.04318275018138024
CON00207,0.12409967804617576
CON00209,0.21500138959024773
CON00232,0.08821188280151022
CON00262,0.09556360334079951
CON00272,0.0675727285402848
CON00274,0.04672646501628634
CON00328,0.3808597422856793
CON00337,0.25229169263390666
CON00355,0.0411931575117755
CON00385,0.34264864916017684
CON00407,0.08393021873161212
CON00446,0.11293853508028458
CON00463,0.07984359025990068
CON00476,0.16589274626300934
CON00478,0.11909364153312998
CON00484,0.1927583975426159
CON00507,0.06203581600122226
CON00530,0.25943132402931435
CON00531,0.04549044300140423
CON00545,0.10258450492618629
CON00584,0.051870671884704955
CON00620,0.04933671400050002
CON00668,0.13168456955039648
CON00673,0.05060132446336265
CON00681,0.044256294124717786
CON00016,0.04710135592077108
CON00021,0.17802493513843937
CON00040,0.33095308623655934
CON00052,0.029788146970762725
CON00076,0.07849362325003251
CON00169,0.05203898833806312
CON00183,0.1318748360257003
CON00185,0.15775091344418482
CON00193,0.33436764925719825
CON00216,0.11438205844692668
CON00248,0.0563802361432075
CON00254,0.16826632287511434
CON00256,0.10893179001483465
CON00318,0.032953065299820915
CON00323,0.3717336333771015
CON00325,0.07140720554659198
CON00358,0.11166505074434047
CON00435,0.04997069358872302
CON00441,0.08991256331315584
CON00445,0.11339267380104177
CON00458,0.06382238113232534
CON00522,0.7567906729391634
CON00555,0.3175513214063559
CON00572,0.06765898489710921
CON00615,0.10513775368021477
CON00015,0.15675731178258492
CON00053,0.11537214292494867
CON00063,0.25497669824108965
CON00090,0.11263458865231402
CON00123,0.08685882637132428
CON00155,0.20487108569607942
CON00212,0.12874720968994094
CON00304,0.06927596982303345
CON00315,0.2160746593585775
CON00359,0.12416050233700617
CON00360,0.10384754227844133
CON00365,0.05305239910598052
CON00394,0.2763015469176082
CON00397,0.14510801149657485
CON00414,0.06984900612493616
CON00415,0.19245712719422114
CON00422,0.0952271197973988
CON00427,0.25720337406408317
CON00432,0.051016389163361486
CON00487,0.0715421929473808
CON00529,0.327601535852872
CON00564,0.6228551768774255
CON00031,0.07666368254547927
CON00072,0.11523644857711862
CON00178,0.06549175429996038
CON00192,0.03473421644370142
CON00199,0.10492664470052557
CON00204,0.06178766463935275
CON00215,0.10941609286896299
CON00251,0.05876099095629695
CON00275,0.029339427063570594
CON00305,0.06669103788867915
CON00335,0.10540066275943612
CON00344,0.3228899441143877
CON00420,0.05305823576444685
CON00442,0.0794539664335223
CON00462,0.3174879904543127
CON00477,0.03295279602859591
CON00523,0.3282487114164418
CON00533,0.2614191460516305
CON00551,0.13172323570234082
CON00601,0.38342317292100014
CON00621,0.3231988104915025
CON00633,0.1441593205677061
CON00647,0.042789645156699176
CON00011,0.05401683459184254
CON00019,0.10589142425187284
CON00038,0.054392629138467645
CON00051,0.16620453934593427
CON00066,0.11556587004902344
CON00068,0.11951838913941835
CON00120,0.06575400043907548
CON00142,0.22844423256002905
CON00184,0.08678214421428637
CON00219,0.05213940381421136
CON00236,0.3537773350200741
CON00292,0.21210472780659978
CON00296,0.1134294349698686
CON00310,0.05829162685030054
CON00349,0.08548397462417633
CON00419,0.22772009673936314
CON00449,0.19875593178400594
CON00464,0.05805300661221799
CON00513,0.09891846752237671
CON00610,0.20570243534958385
CON00625,0.029969392555949177
CON00645,0.038497396918296865
CON00070,0.048551643670975864
CON00080,0.08168621384414172
CON00130,0.03352543974640173
CON00163,0.22216747191834596
CON00168,0.08983863971420669
CON00172,0.11554910628066536
CON00203,0.0603610132412701
CON00206,0.0592355506625065
CON00226,0.1091272231802755
CON00234,0.10544946257313215
CON00245,0.053542725113440416
CON00260,0.13323516983354383
CON00289,0.24086913333764084
CON00295,0.22109063314278835
CON00301,0.08897049060072812
CON00303,0.19651130440292264
CON00353,0.04983624430621795
CON00361,0.4498365647240067
CON00367,0.16629593416086133
CON00373,0.19807131784731033
CON00401,0.10989200135006286
CON00412,0.037302196261301615
CON00457,0.13230662717493719
CON00489,0.053900943075131005
CON00576,0.08019145196093555
CON00577,0.045037941696623694
CON00617,0.13741511589813568
CON00638,0.04441151857287864
CON00657,0.22849746005653956
CON00669,0.27128394180121573
CON00677,0.09838020025032214
CON00081,0.1418215441228768
CON00125,0.6969442221453063
CON00131,0.04773290082024042
CON00137,0.035970381324977
CON00164,0.32788460370646305
CON00218,0.14819810164030506
CON00240,0.11395823753520215
CON00259,0.06516831542103314
CON00285,0.10458611833407484
CON00294,0.2520731780724123
CON00334,0.25842485058634984
CON00362,0.052226956309305135
CON00364,0.4364302192066541
CON00408,0.09040341780568004
CON00421,0.07607129740212798
CON00448,0.12213222253107005
CON00467,0.07071903968141367
CON00471,0.029302273892722424
CON00505,0.050846809312267954
CON00510,0.04864032647178617
CON00580,0.2735530159881946
CON00605,0.3542226566033446
CON00648,0.4137343198421318
CON00708,0.03524404900140877
CON00715,0.14534503355351613
CON00755,0.17377507977149845
CON00781,0.20966147339749555
CON00794,0.11371283072383997
CON00810,0.327799850466933
CON00850,0.09233133915873716
CON00884,0.09713491062984558
CON00901,0.22393280845366537
CON00903,0.47315162653393655
CON00924,0.333295881179424
CON00947,0.0862273386560785
CON01042,0.09456889228751333
CON01049,0.10862096826462815
CON01140,0.09842952252386115
CON01150,0.25719904290917284
CON01182,0.09896290212532315
CON01186,0.19711793618593773
CON01227,0.08745918236276712
CON01234,0.0924005638410964
CON01261,0.02953364768322273
CON01315,0.5526845762956919
CON01368,0.03273993175626143
CON01383,0.0567846819927891
CON00711,0.14662637603080145
CON00737,0.05322362945438998
CON00744,0.24508512133445112
CON00764,0.07376878729247563
CON00827,0.048191467617856226
CON00834,0.036015745188841576
CON00910,0.12767145995168347
CON00927,0.0745676604968466
CON00949,0.10679819496208497
CON01009,0.07888349847935529
CON01053,0.2870126537652949
CON01078,0.04037735222883646
CON01089,0.0832241087144751
CON01157,0.07652214405178154
CON01199,0.05385683165849939
CON01229,0.11182323292180735
CON01279,0.10709437609548011
CON01339,0.1604197009482401
CON01340,0.20892009090664768
CON01343,0.030503869667473055
CON01352,0.22615074134847574
CON01353,0.0944720043793586
CON01430,0.055938487770415796
CON00802,0.03840556366551967
CON00818,0.2328594765452477
CON00851,0.07789870542828894
CON00915,0.04236174664490469
CON00923,0.09859357395522068
CON00935,0.09436950676097532
CON00992,0.11400190123906627
CON01048,0.37502579316831464
CON01059,0.032825132188236565
CON01063,0.22459175628045916
CON01135,0.06824123134324596
CON01145,0.08810072018254152
CON01146,0.033170792394074826
CON01215,0.2849091479640143
CON01251,0.14295451778511237
CON01258,0.09239448215404858
CON01337,0.11179665820823707
CON01349,0.04285138206792605
CON01370,0.5560067150851667
CON01375,0.1816057971198449
CON01384,0.2393324532022741
CON01390,0.0849007297117823
CON01431,0.5238870473711267
CON00694,0.03258215476021043
CON00739,0.08142896170486726
CON00742,0.05632408238313651
CON00791,0.07552665634728442
CON00797,0.0334322036815305
CON00801,0.35483618902302955
CON00816,0.07457100514775375
CON00881,0.04898235522624149
CON00889,0.17014335912073209
CON00920,0.06321815997784738
CON00961,0.16031842787514727
CON00994,0.14330489561721174
CON01000,0.03273591814916606
CON01036,0.06806055472147639
CON01100,0.54940117378097
CON01125,0.04157212677582436
CON01128,0.0727100776922611
CON01143,0.17259154536938465
CON01155,0.05045931561642499
CON01165,0.09652671775697491
CON01170,0.21553236552962696
CON01176,0.22345222051101524
CON01232,0.14903789311260132
CON01245,0.28570689476178
CON01287,0.030246488087078034
CON01294,0.12612684930948237
CON01317,0.13208440581132236
CON01325,0.24551099564544654
CON01425,0.049192275065986
CON00710,0.052450807183708745
CON00714,0.1592324897694624
CON00758,0.11422099609421234
CON00795,0.4992276911752824
CON00814,0.24067229844925717
CON00824,0.31596590075377345
CON00869,0.1833916978238481
CON00886,0.13557960614199438
CON00896,0.19064693460221094
CON00898,0.11336496966578133
CON00932,0.097013076829202
CON00965,0.06243936379602544
CON00970,0.2483183439438203
CON00978,0.49839525403319523
CON00995,0.14548707878272202
CON01005,0.3181476668490355
CON01016,0.05143911363684932
CON01020,0.10827588141685064
CON01028,0.05184066515733524
CON01056,0.16440826035810288
CON01114,0.17514979219887003
CON01121,0.2253104737439098
CON01124,0.2575676768011513
CON01132,0.2455161407099814
CON01236,0.18618266451809043
CON01240,0.19790818812886526
CON01244,0.1322118699511028
CON01286,0.08577130518756641
CON01309,0.055128545085144004
CON01320,0.08037148937349049
CON01329,0.14204746834711002
CON01398,0.06367994932553259
CON01406,0.223230291012418
CON01424,0.11236449205785544
CON01428,0.1487686612418894
CON00750,0.15422769338233228
CON00759,0.21054751825056583
CON00767,0.0951362994024052
CON00796,0.09632201733840283
CON00836,0.0789155134260456
CON00840,0.281739647995739
CON00843,0.0834679453605244
CON00863,0.06247929101226753
CON00885,0.4159208035655529
CON00894,0.10381058874750804
CON00917,0.16344363910715096
CON00981,0.03306121453359779
CON01012,0.07449674937933454
CON01022,0.11961204046218418
CON01031,0.055596804776751774
CON01090,0.20340772821396305
CON01112,0.13341652983659127
CON01152,0.08705019847637328
CON01203,0.0674026296154169
CON01220,0.17260120236669568
CON01241,0.27546583035421446
CON01253,0.07665585398453384
CON01264,0.08351662366806135
CON01270,0.5408475749440312
CON01289,0.08164226110247799
CON01298,0.1424590217866707
CON01305,0.36794540705032275
CON01323,0.0688363419398876
CON01342,0.23121961047101294
CON01435,0.05372042059056081
CON00704,0.1925225058425548
CON00706,0.3994247285038937
CON00734,0.07968890798685592
CON00783,0.22053781240033762
CON00826,0.13211937114251363
CON00828,0.03303502235629263
CON00847,0.06257153582738638
CON00852,0.06955748284674491
CON00914,0.09016621829027754
CON00950,0.08803433579823852
CON00960,0.07456277804362639
CON00967,0.09520413427620944
CON01023,0.24937419326109084
CON01069,0.04233418193763832
CON01087,0.145054659780976
CON01123,0.07375221062243408
CON01164,0.10181890763483963
CON01168,0.045805792990134396
CON01185,0.16052992313873748
CON01195,0.10055675983821759
CON01206,0.04800731160373566
CON01242,0.06841017555064774
CON01272,0.13210828937204874
CON01321,0.1484282681796051
CON01341,0.049602129748819286
CON01363,0.06854671091682123
CON01388,0.0836102461874215
CON00736,0.07535718038277736
CON00749,0.06743094585655199
CON00762,0.8967363339878923
CON00780,0.07847302436303447
CON00789,0.06543550532470342
CON00829,0.07591243112536655
CON00845,0.11912980973868043
CON00888,0.03311284746164455
CON00937,0.06389796462962112
CON00940,0.18689431809167426
CON00944,0.0677069768093163
CON00948,0.07166276427237088
CON00972,0.032785452543361925
CON00976,0.07324097218471483
CON00985,0.09927488947078925
CON01014,0.14849274379620497
CON01025,0.20709047002444753
CON01034,0.12792976570765643
CON01041,0.029532676489028933
CON01070,0.2378498377288283
CON01083,0.13727885733132783
CON01103,0.06444074736372339
CON01137,0.06112465700208075
CON01208,0.10395301422943942
CON01212,0.4139502686911298
CON01223,0.08123685575956552
CON01269,0.387318956351534
CON01273,0.4591593182052978
CON01328,0.10243332881410064
CON01330,0.056751450810910764
CON01333,0.24413869356798493
CON01336,0.05907207499189326
CON01355,0.07566603456913035
CON01413,0.08789983397463397
CON00699,0.3668683939339706
CON00723,0.08385069536075643
CON00724,0.05278478674577883
CON00741,0.21484114630549078
CON00823,0.03512386377271838
CON00867,0.035691230816915144
CON00911,0.051079358234271725
CON00941,0.10409153428403117
CON00954,0.05470022929227156
CON00991,0.07767166377236728
CON00997,0.0753635456736018
CON01001,0.07883792893550672
CON01046,0.04822087130813081
CON01101,0.100808976847367
CON01110,0.15567539623532597
CON01127,0.04583879497724032
CON01141,0.05766127466431751
CON01142,0.2437476232391115
CON01158,0.1708965794367378
CON01179,0.31398060763382046
CON01192,0.279160049813818
CON01254,0.06494199257691965
CON01265,0.06925507877138
CON01268,0.38606890196955784
CON01291,0.33341185259178174
CON01332,0.2027606610830776
CON01391,0.0568135631588148
CON01401,0.11708858091254008
CON01412,0.1144017237059659
CON00713,0.28224385530655294
CON00720,0.07887389986368516
CON00732,0.16028309265795757
CON00769,0.10812791441477322
CON00808,0.15568974145115236
CON00839,0.0944691441683025
CON00853,0.05530714541947152
CON00866,0.13966198211465947
CON00882,0.050358609671985834
CON00918,0.09725360929323751
CON00971,0.12012415761616414
CON01007,0.0397387871628189
CON01052,0.2527681664086107
CON01082,0.07171722540766597
CON01086,0.13449712662999955
CON01105,0.1061510583250491
CON01122,0.2636038298931791
CON01129,0.04495105494904307
CON01167,0.1956342140110413
CON01211,0.034238755439124816
CON01281,0.1920062643955243
CON01322,0.21089474637769856
CON01326,0.11269806590835092
CON01356,0.03826382611808771
CON01414,0.368661246852666
CON01418,0.14250786015324313
CON01422,0.072628288417451
CON01437,0.2285127649976775
CON00695,0.0762756482636498
CON00721,0.10162548623850001
CON00725,0.48772755576243837
CON00754,0.278781069348347
CON00878,0.2662271254264189
CON00904,0.09390005949375506
CON00909,0.2346955083402692
CON00946,0.219307447015598
CON00951,0.2282929811668446
CON00983,0.044526199638831566
CON01015,0.28882476584093725
CON01027,0.39818890237526006
CON01039,0.12172884072894842
CON01062,0.062070619998296696
CON01066,0.12593316841434313
CON01067,0.04571182868844697
CON01109,0.061660902998196945
CON01118,0.06551163154081989
CON01159,0.11443128939808396
CON01235,0.22239609943906247
CON01300,0.06079460153105528
CON01366,0.7059931114702765
CON01378,0.048077645159750465
CON01410,0.1592802805246021
CON01419,0.030107805110221007
CON00691,0.058046318634230425
CON00696,0.14785745401956576
